,longitude,latitude,housing_median_age,median_income,median_house_value,ocean_proximity,rooms_per_bedroom,population_per_household,bedroom_per_household,room_per_household
16098,-122.5,37.75,43.0,4.0985,283200.0,3,4,2,1,5
16099,-122.51,37.76,43.0,2.8448,268900.0,3,3,2,1,3
16100,-122.51,37.76,43.0,3.0465,274200.0,3,4,2,1,4
16101,-122.51,37.76,40.0,3.2792,260800.0,3,4,2,1,4
16102,-122.5,37.76,46.0,4.2644,284100.0,3,4,2,1,4
16103,-122.5,37.76,45.0,3.3393,272300.0,3,4,2,0,4
16104,-122.5,37.75,45.0,4.3859,270200.0,3,3,2,1,4
16105,-122.5,37.75,44.0,3.4919,271800.0,3,4,3,1,5
16106,-122.54,37.76,45.0,3.96,272200.0,3,4,2,1,4
16107,-122.5,37.75,44.0,2.9632,286300.0,3,5,2,1,5
16108,-122.5,37.74,40.0,3.7969,297800.0,3,5,2,0,4
16109,-122.5,37.74,45.0,3.7552,296600.0,3,5,3,1,5
16110,-122.49,37.74,44.0,5.6826,300000.0,3,5,2,0,4
16111,-122.5,37.74,44.0,3.5,275700.0,3,4,2,1,5
16112,-122.5,37.74,44.0,3.875,275700.0,3,4,3,1,5
16113,-122.5,37.75,46.0,4.0217,272400.0,3,5,2,0,4
16114,-122.5,37.74,44.0,4.0625,272800.0,3,4,2,1,4
16115,-122.5,37.74,42.0,3.9583,273700.0,3,4,2,1,4
16116,-122.5,37.74,44.0,4.3611,268100.0,3,4,2,1,5
16117,-122.54,37.74,42.0,4.1786,271100.0,3,4,2,0,4
16118,-122.46,37.79,52.0,4.1029,500001.0,2,5,2,1,5
16119,-122.46,37.78,52.0,2.9293,350000.0,2,3,2,1,4
16120,-122.46,37.78,52.0,3.0265,350000.0,2,4,2,1,4
16121,-122.46,37.79,52.0,3.7419,500001.0,2,4,2,1,5
16122,-122.46,37.78,52.0,3.7887,500001.0,2,4,2,1,4
16123,-122.47,37.78,51.0,2.7431,307100.0,2,3,2,1,3
16124,-122.47,37.78,52.0,3.7292,416700.0,2,4,2,1,4
16125,-122.47,37.79,52.0,4.75,500001.0,2,4,2,1,4
16126,-122.47,37.79,52.0,2.8125,500001.0,2,4,2,1,5
16127,-122.47,37.79,52.0,3.9688,483300.0,2,4,2,1,5
16128,-122.47,37.78,52.0,3.5221,443300.0,2,4,2,1,4
16129,-122.47,37.78,52.0,4.1339,396400.0,2,4,2,1,4
16130,-122.48,37.78,48.0,3.129,375000.0,2,3,2,1,4
16131,-122.48,37.79,52.0,4.1148,457800.0,2,4,2,1,4
16132,-122.48,37.78,44.0,3.1653,335300.0,2,4,2,1,4
16133,-122.49,37.78,32.0,3.2028,322900.0,2,3,2,1,4
16134,-122.49,37.78,46.0,3.6148,352200.0,2,4,2,1,4
16135,-122.48,37.79,52.0,9.1881,500001.0,2,6,2,1,7
16136,-122.49,37.79,52.0,6.1407,500001.0,2,6,2,1,6
16137,-122.49,37.79,52.0,10.7058,500001.0,2,8,2,0,8
16138,-122.46,37.78,52.0,3.4236,376800.0,2,4,2,1,4
16139,-122.46,37.78,52.0,3.4605,441700.0,2,4,2,0,4
16140,-122.46,37.78,52.0,3.2396,375000.0,2,3,2,1,4
16141,-122.46,37.78,52.0,2.8553,360700.0,2,4,2,1,4
16142,-122.46,37.77,52.0,3.9375,402900.0,2,4,3,1,4
16143,-122.47,37.77,52.0,4.1635,398400.0,2,5,2,1,5
16144,-122.47,37.78,52.0,4.0652,421300.0,2,5,2,0,5
16145,-122.47,37.78,52.0,3.1989,446900.0,2,4,2,1,4
16146,-122.47,37.78,52.0,3.1392,422400.0,2,4,2,1,4
16147,-122.47,37.78,52.0,4.0208,414600.0,2,5,2,1,5
16148,-122.47,37.78,52.0,4.1856,404700.0,2,5,2,0,5
16149,-122.47,37.77,52.0,3.8571,366700.0,2,4,2,1,5
16150,-122.48,37.78,52.0,3.4883,337200.0,2,4,2,1,4
16151,-122.48,37.78,52.0,4.218,393800.0,2,5,2,1,5
16152,-122.48,37.77,52.0,3.8899,348500.0,2,4,2,1,4
16153,-122.48,37.78,50.0,3.5588,346400.0,2,4,2,1,5
16154,-122.48,37.78,52.0,3.5865,311400.0,2,4,2,1,5
16155,-122.49,37.78,47.0,3.0877,329100.0,2,4,2,0,4
16156,-122.49,37.78,52.0,3.0278,356300.0,2,4,2,1,5
16157,-122.49,37.77,52.0,3.7036,369200.0,2,5,2,1,5
16158,-122.5,37.77,52.0,4.125,359500.0,2,5,2,1,5
16159,-122.49,37.78,52.0,2.6719,318500.0,2,4,2,1,4
16160,-122.49,37.78,42.0,3.6429,328400.0,2,4,2,1,5
16161,-122.49,37.78,49.0,4.2414,500001.0,2,4,2,0,4
16162,-122.5,37.78,50.0,3.5833,348500.0,2,4,2,0,4
16163,-122.5,37.77,52.0,3.9954,324700.0,2,4,2,1,4
16164,-122.5,37.77,52.0,5.0562,336700.0,2,5,3,1,5
16165,-122.5,37.77,52.0,3.5833,322900.0,2,4,2,1,5
16166,-122.5,37.78,46.0,3.7167,332800.0,2,4,2,1,4
16167,-122.51,37.78,45.0,4.7328,351100.0,2,5,2,1,5
16168,-122.51,37.78,47.0,4.0353,342200.0,2,5,2,1,5
16169,-122.55,37.79,32.0,2.9201,322200.0,3,3,2,1,3
16170,-122.47,37.81,45.0,3.4051,500001.0,2,5,4,1,5
16171,-122.5,37.79,52.0,15.0001,500001.0,2,8,13,1,8
16172,-122.54,37.72,17.0,3.527,318900.0,3,3,1,1,3
16173,-122.42,37.72,42.0,1.2387,212800.0,2,3,3,1,4
16174,-122.36,37.72,10.0,2.7083,180400.0,2,3,3,1,4
16175,-122.39,37.74,52.0,10.2264,225000.0,2,5,1,0,4
16176,-122.4,37.75,26.0,6.1359,225000.0,2,6,2,1,6
16177,-122.38,37.71,47.0,4.2708,207100.0,2,5,3,1,6
16178,-122.4,37.71,47.0,3.3625,223700.0,2,5,3,0,4
16179,-121.28,37.96,28.0,0.9365,52500.0,0,2,2,1,3
16180,-121.28,37.95,49.0,1.1094,52500.0,0,3,4,1,3
16181,-121.28,37.95,46.0,1.2904,63300.0,0,3,3,0,3
16182,-121.29,37.96,52.0,1.2411,112500.0,0,2,2,1,3
16183,-121.29,37.96,52.0,0.8738,75000.0,0,2,1,1,3
16184,-121.29,37.95,16.0,0.7714,87500.0,0,2,1,1,2
16185,-121.3,37.95,9.0,2.2024,45000.0,0,2,2,1,3
16186,-121.29,37.95,52.0,0.7917,22500.0,0,1,3,1,2
16187,-121.3,37.96,24.0,1.7875,76800.0,0,3,3,1,3
16188,-121.31,37.96,48.0,2.3393,77600.0,0,4,2,1,5
16189,-121.29,37.97,52.0,1.2962,110200.0,0,3,2,1,3
16190,-121.29,37.96,48.0,1.3438,103100.0,0,3,2,1,3
16191,-121.29,37.96,50.0,1.3191,92300.0,0,2,2,1,3
16192,-121.3,37.96,31.0,1.125,110400.0,0,3,1,1,3
16193,-121.3,37.96,52.0,3.6591,105100.0,0,6,2,0,5
16194,-121.3,37.96,52.0,1.7788,97400.0,0,4,2,1,4
16195,-121.31,37.96,52.0,3.226,107600.0,0,5,2,0,5
16196,-121.31,37.96,52.0,3.3466,92600.0,0,6,2,0,5
16197,-121.28,37.97,47.0,1.65,66000.0,0,4,3,1,4
16198,-121.27,37.96,43.0,1.425,61300.0,0,3,4,1,3
16199,-121.27,37.95,43.0,1.7212,59000.0,0,3,3,1,3
16200,-121.27,37.95,52.0,1.8261,54600.0,0,4,4,0,4
16201,-121.27,37.94,38.0,1.7386,52000.0,0,3,5,1,4
16202,-121.28,37.94,44.0,1.4688,56800.0,0,3,3,0,3
16203,-121.28,37.94,48.0,1.7039,52700.0,0,3,3,1,4
16204,-121.29,37.95,52.0,0.696,42500.0,0,3,5,1,5
16205,-121.29,37.94,40.0,2.0303,63800.0,0,4,3,1,4
16206,-121.32,37.95,40.0,1.2625,43000.0,0,4,3,1,4
16207,-121.31,37.94,41.0,1.9531,45000.0,0,3,3,1,3
16208,-121.3,37.94,40.0,1.3417,60800.0,0,4,4,1,4
16209,-121.3,37.94,52.0,2.375,67500.0,0,4,4,1,4
16210,-121.32,37.94,36.0,2.625,55000.0,0,4,4,0,2
16211,-121.31,37.96,52.0,3.6094,118400.0,0,5,2,1,6
16212,-121.32,37.96,47.0,3.1845,87200.0,0,4,2,0,4
16213,-121.32,37.96,46.0,2.0398,88100.0,0,5,2,0,4
16214,-121.33,37.96,42.0,2.5488,80300.0,0,4,2,1,4
16215,-121.34,37.96,27.0,2.1284,59400.0,0,4,4,1,4
16216,-121.32,37.95,36.0,1.7885,62100.0,0,3,2,1,5
16217,-121.32,37.96,5.0,2.7656,50000.0,0,5,2,1,6
16218,-121.34,37.97,33.0,3.765,94600.0,0,5,2,1,5
16219,-121.34,37.96,23.0,3.0354,113700.0,0,4,2,1,4
16220,-121.35,37.97,33.0,3.1406,93900.0,0,5,2,1,5
16221,-121.36,37.96,32.0,3.9922,247400.0,0,6,2,0,5
16222,-121.35,37.96,21.0,5.8995,189900.0,0,7,2,0,6
16223,-121.32,37.98,37.0,3.066,94100.0,0,5,2,0,4
16224,-121.33,37.98,36.0,3.4625,84600.0,0,5,3,1,5
16225,-121.33,37.97,38.0,3.5404,91600.0,0,5,2,1,5
16226,-121.32,37.97,46.0,3.3235,87800.0,0,5,2,0,5
16227,-121.32,37.97,43.0,2.9107,88800.0,0,5,2,1,5
16228,-121.33,37.96,20.0,2.5195,92600.0,0,4,2,1,5
16229,-121.33,37.97,43.0,3.5703,87400.0,0,5,2,0,4
16230,-121.33,37.97,36.0,2.0043,90800.0,0,3,2,1,5
16231,-121.31,37.98,47.0,3.0625,141500.0,0,5,1,1,5
16232,-121.3,37.97,52.0,4.061,113600.0,0,5,2,1,5
16233,-121.31,37.97,42.0,5.1915,183700.0,0,6,2,0,5
16234,-121.31,37.97,45.0,3.6667,123100.0,0,5,2,1,5
16235,-121.29,37.98,42.0,2.625,65400.0,0,4,3,0,3
16236,-121.29,37.97,52.0,1.7794,98800.0,0,5,2,1,5
16237,-121.29,37.98,49.0,2.5043,76700.0,0,4,2,1,4
16238,-121.3,37.98,47.0,4.175,98300.0,0,5,2,1,5
16239,-121.3,37.97,52.0,2.2981,105400.0,0,5,1,1,5
16240,-121.29,37.99,41.0,3.4141,90600.0,0,4,2,1,5
16241,-121.29,37.99,30.0,1.5152,81300.0,0,2,3,1,2
16242,-121.3,37.99,38.0,2.6673,87500.0,0,4,2,1,5
16243,-121.3,37.98,39.0,2.6364,93800.0,0,5,2,1,5
16244,-121.28,37.99,42.0,2.8854,55700.0,0,4,2,1,5
16245,-121.26,37.98,32.0,2.1265,55700.0,0,3,2,1,4
16246,-121.27,37.98,43.0,2.5714,70000.0,0,5,2,0,4
16247,-121.27,37.98,43.0,2.6812,72800.0,0,5,2,1,5
16248,-121.28,37.98,52.0,2.1429,69900.0,0,5,2,1,5
16249,-121.29,37.99,45.0,1.6944,75200.0,0,4,2,1,4
16250,-121.27,37.97,39.0,1.1141,54400.0,0,4,2,1,4
16251,-121.26,37.96,43.0,2.5,63600.0,0,3,2,0,3
16252,-121.27,37.96,43.0,1.962,52700.0,0,4,3,1,4
16253,-121.27,37.96,52.0,2.5625,54200.0,0,5,3,1,6
16254,-121.26,37.98,41.0,0.9782,54200.0,0,3,2,1,3
16255,-121.25,37.98,39.0,1.5329,48300.0,0,4,2,1,4
16256,-121.26,37.97,31.0,2.5536,50500.0,0,4,3,1,4
16257,-121.25,37.97,34.0,1.7895,63100.0,0,3,2,1,4
16258,-121.26,37.96,43.0,2.3056,62300.0,0,4,3,1,5
16259,-121.26,37.97,41.0,3.0352,69800.0,0,5,2,1,5
16260,-121.25,37.97,41.0,2.0375,75000.0,0,4,3,0,4
16261,-121.26,37.96,35.0,1.7898,63500.0,0,4,2,1,4
16262,-121.25,37.95,40.0,2.0817,55300.0,0,4,3,0,4
16263,-121.26,37.95,44.0,1.725,59300.0,0,4,3,1,4
16264,-121.26,37.95,39.0,2.1583,62000.0,0,4,3,1,4
16265,-121.27,37.96,41.0,1.275,54000.0,0,4,4,1,5
16266,-121.26,37.96,40.0,2.5234,62800.0,0,5,3,1,5
16267,-121.25,37.96,26.0,2.4866,68300.0,0,4,3,1,4
16268,-121.24,37.96,29.0,1.9187,57700.0,0,4,3,0,3
16269,-121.25,37.95,46.0,1.9402,62200.0,0,4,3,1,4
16270,-121.24,37.95,36.0,3.7734,63800.0,0,5,2,1,5
16271,-121.25,37.94,30.0,1.7798,65900.0,0,4,3,1,5
16272,-121.24,37.94,5.0,2.8705,113600.0,0,4,4,1,5
16273,-121.24,37.93,21.0,2.0893,65000.0,0,5,3,0,4
16274,-121.25,37.94,28.0,2.3269,55900.0,0,4,3,1,4
16275,-121.25,37.93,31.0,2.0833,48300.0,0,4,4,0,4
16276,-121.26,37.93,33.0,1.4583,53000.0,0,3,3,0,3
16277,-121.26,37.94,43.0,1.7574,51700.0,0,3,3,1,4
16278,-121.27,37.93,24.0,2.125,61200.0,0,4,4,1,5
16279,-121.28,37.94,35.0,1.9375,56700.0,0,4,3,1,4
16280,-121.28,37.92,36.0,2.1705,60300.0,0,4,3,0,4
16281,-121.28,37.94,40.0,1.8814,57700.0,0,4,3,1,4
16282,-121.29,37.93,37.0,2.551,59100.0,0,4,3,1,4
16283,-121.29,37.93,24.0,2.7829,61800.0,0,4,3,1,4
16284,-121.28,37.93,23.0,2.1591,67800.0,0,4,3,1,4
16285,-121.28,37.92,30.0,2.4412,61600.0,0,4,4,1,5
16286,-121.29,37.92,12.0,3.1053,73100.0,0,4,4,0,3
16287,-121.28,37.91,31.0,1.69,65900.0,0,4,3,1,5
16288,-121.31,37.93,21.0,2.4667,81400.0,0,4,3,1,5
16289,-121.3,37.92,28.0,1.7694,73900.0,0,4,4,1,4
16290,-121.24,37.98,33.0,1.1964,80400.0,0,3,2,1,4
16291,-121.24,37.97,47.0,2.1991,67200.0,0,4,2,1,4
16292,-121.24,37.96,37.0,2.875,57700.0,0,4,3,0,4
16293,-121.23,37.96,37.0,1.6563,57200.0,0,4,2,1,4
16294,-121.23,37.96,44.0,1.5539,59200.0,0,4,2,1,5
16295,-121.23,37.95,36.0,2.625,89200.0,0,4,3,1,5
16296,-121.22,37.97,37.0,2.401,58400.0,0,4,3,1,4
16297,-121.22,37.96,30.0,1.9875,56400.0,0,4,3,1,5
16298,-121.22,37.96,31.0,2.625,72100.0,0,4,3,0,4
16299,-121.25,37.92,19.0,2.4097,66000.0,0,4,4,1,4
16300,-121.23,37.92,28.0,1.8958,85700.0,0,4,3,1,5
16301,-121.36,38.0,17.0,5.3224,225800.0,0,5,2,1,6
16302,-121.35,38.0,22.0,3.675,152400.0,0,4,2,1,5
16303,-121.35,38.0,6.0,3.4231,123800.0,0,4,2,1,4
16304,-121.37,38.01,15.0,10.0088,242000.0,0,7,3,1,7
16305,-121.35,38.01,15.0,3.5982,94400.0,0,4,2,0,4
16306,-121.36,38.01,16.0,4.0221,173300.0,0,4,2,1,4
16307,-121.36,38.01,16.0,2.3339,87100.0,0,3,2,1,3
16308,-121.36,38.01,16.0,4.5278,166900.0,0,6,2,0,5
16309,-121.34,38.01,17.0,3.2872,175000.0,0,4,2,1,4
16310,-121.33,38.01,27.0,5.318,155100.0,0,6,2,0,6
16311,-121.34,38.0,32.0,4.0444,129200.0,0,5,2,1,5
16312,-121.33,38.0,32.0,3.2889,98900.0,0,4,2,1,5
16313,-121.33,38.01,36.0,5.9191,151900.0,0,6,2,1,6
16314,-121.32,38.01,20.0,2.6765,96400.0,0,4,2,1,5
16315,-121.32,38.01,36.0,2.7045,102800.0,0,5,2,0,4
16316,-121.32,38.0,21.0,2.0091,101500.0,0,3,2,1,3
16317,-121.32,38.0,22.0,2.213,87500.0,0,4,1,1,4
16318,-121.33,38.0,14.0,3.1369,119600.0,0,4,2,1,4
16319,-121.33,37.99,15.0,2.5,175900.0,0,4,1,1,4
16320,-121.34,37.99,11.0,3.9615,194600.0,0,5,2,1,5
16321,-121.34,37.99,14.0,6.556,234700.0,0,6,2,0,5
16322,-121.31,37.99,15.0,1.3729,110300.0,0,3,3,1,3
16323,-121.32,37.98,20.0,1.3531,94600.0,0,2,3,1,2
16324,-121.33,37.98,9.0,5.143,176500.0,0,5,2,1,6
16325,-121.33,37.98,10.0,2.7031,150000.0,0,3,1,1,4
16326,-121.36,37.99,8.0,4.2589,134900.0,0,4,1,1,5
16327,-121.34,37.98,8.0,5.3002,191700.0,0,6,2,1,6
16328,-121.33,38.02,33.0,4.3008,136400.0,0,5,2,1,6
16329,-121.34,38.02,30.0,5.1202,133800.0,0,6,2,0,6
16330,-121.33,38.02,31.0,3.1827,162100.0,0,3,2,1,5
16331,-121.33,38.02,37.0,4.3008,119800.0,0,6,2,0,5
16332,-121.34,38.03,20.0,4.4063,130800.0,0,5,2,1,5
16333,-121.33,38.03,19.0,4.918,130600.0,0,5,3,1,5
16334,-121.36,38.04,4.0,5.5427,162100.0,0,6,3,0,6
16335,-121.35,38.04,5.0,5.5842,159100.0,0,7,3,0,6
16336,-121.35,38.04,12.0,3.7206,146000.0,0,6,3,1,6
16337,-121.36,38.04,9.0,5.0285,148200.0,0,5,3,1,6
16338,-121.34,38.05,16.0,5.6147,244700.0,0,7,2,1,7
16339,-121.34,38.04,16.0,3.6083,146400.0,0,5,3,0,5
16340,-121.33,38.04,15.0,4.6477,142700.0,0,6,3,1,7
16341,-121.33,38.03,10.0,2.2961,126700.0,0,4,4,0,4
16342,-121.32,38.03,16.0,4.875,143100.0,0,6,2,0,6
16343,-121.33,38.04,15.0,4.5179,145600.0,0,6,3,1,6
16344,-121.33,38.04,10.0,5.1878,153900.0,0,6,3,0,6
16345,-121.35,38.03,8.0,5.7201,155700.0,0,7,3,1,7
16346,-121.34,38.03,12.0,4.9861,133500.0,0,6,3,1,7
16347,-121.35,38.02,16.0,2.8403,132300.0,0,5,5,1,6
16348,-121.35,38.03,16.0,4.1739,131300.0,0,6,3,0,5
16349,-121.36,38.03,14.0,3.7375,138800.0,0,5,2,0,4
16350,-121.35,38.02,15.0,3.428,140700.0,0,5,3,1,5
16351,-121.36,38.02,5.0,4.1719,206100.0,0,4,2,1,4
16352,-121.36,38.03,7.0,3.5684,78700.0,0,4,2,1,4
16353,-121.32,38.04,30.0,4.5,92800.0,0,5,3,0,5
16354,-121.31,38.03,24.0,3.7413,105300.0,0,5,3,1,5
16355,-121.32,38.03,25.0,2.5742,98400.0,0,4,3,0,4
16356,-121.32,38.02,26.0,3.5379,99100.0,0,5,3,1,5
16357,-121.31,38.03,18.0,2.5212,110000.0,0,4,3,1,4
16358,-121.29,38.0,12.0,1.9698,112300.0,0,3,3,1,4
16359,-121.31,37.99,23.0,1.886,105300.0,0,4,2,1,4
16360,-121.3,38.0,23.0,1.7774,100000.0,0,3,3,1,3
16361,-121.3,38.01,29.0,3.2788,100000.0,0,5,2,1,5
16362,-121.3,38.0,27.0,2.6495,116200.0,0,5,2,1,5
16363,-121.31,38.0,35.0,4.3958,108400.0,0,5,2,0,5
16364,-121.31,38.0,19.0,3.9792,131900.0,0,5,1,1,5
16365,-121.31,38.02,24.0,2.7981,92100.0,0,4,3,1,4
16366,-121.3,38.01,30.0,3.994,95500.0,0,5,3,0,5
16367,-121.32,38.02,23.0,3.0729,104800.0,0,4,2,1,4
16368,-121.31,38.01,22.0,2.8348,101600.0,0,4,2,1,4
16369,-121.31,38.01,22.0,1.4274,90500.0,0,3,2,1,3
16370,-121.3,38.04,8.0,4.0156,117600.0,0,5,3,1,6
16371,-121.3,38.03,13.0,3.1471,102800.0,0,5,3,1,5
16372,-121.3,38.03,10.0,4.0227,107700.0,0,5,3,1,6
16373,-121.29,38.04,16.0,3.1779,97300.0,0,4,4,0,4
16374,-121.29,38.03,16.0,2.2672,91100.0,0,4,1,1,5
16375,-121.28,38.03,11.0,3.0907,94100.0,0,4,3,1,5
16376,-121.29,38.03,7.0,2.5842,111300.0,0,4,3,1,4
16377,-121.28,38.03,11.0,3.9265,107400.0,0,5,4,0,4
16378,-121.29,38.02,12.0,2.5437,99000.0,0,4,4,1,5
16379,-121.3,38.02,16.0,2.5473,106300.0,0,4,5,0,4
16380,-121.3,38.03,11.0,2.505,95000.0,0,4,2,1,5
16381,-121.3,38.02,4.0,2.8523,87500.0,0,3,1,1,4
16382,-121.29,38.0,4.0,2.375,124500.0,0,4,5,1,4
16383,-121.29,38.01,2.0,4.4871,137900.0,0,5,3,1,6
16384,-121.28,38.02,8.0,3.175,95900.0,0,4,3,1,4
16385,-121.29,38.01,10.0,3.75,120800.0,0,4,2,0,3
16386,-121.27,38.05,26.0,3.4107,82800.0,0,5,2,1,5
16387,-121.27,38.02,32.0,2.9821,155000.0,0,5,2,1,6
16388,-121.3,38.05,52.0,1.15,112500.0,0,4,2,1,4
16389,-121.25,38.05,25.0,3.5735,106800.0,0,5,2,1,5
16390,-121.25,38.04,26.0,4.9861,201800.0,0,6,2,1,6
16391,-121.25,38.01,16.0,2.6994,112500.0,0,4,1,0,4
16392,-121.23,38.04,32.0,6.1805,247900.0,0,6,2,1,7
16393,-121.22,38.04,42.0,5.5376,212500.0,0,6,2,1,7
16394,-121.25,38.03,29.0,6.6605,220700.0,0,7,2,1,7
16395,-121.22,38.0,35.0,2.8167,162100.0,0,6,2,1,6
16396,-121.24,38.01,22.0,2.4342,125000.0,0,5,2,0,5
16397,-121.25,38.0,21.0,2.8958,135000.0,0,6,3,1,7
16398,-121.26,37.99,27.0,2.3333,87500.0,0,4,1,1,4
16399,-121.24,38.0,25.0,2.4688,126800.0,0,4,2,0,4
16400,-121.23,37.99,38.0,5.5693,153100.0,0,6,3,1,7
16401,-121.23,37.98,27.0,5.0362,181300.0,0,6,2,1,6
16402,-121.2,37.97,39.0,6.0582,157700.0,0,5,2,0,4
16403,-121.19,38.04,35.0,3.225,177100.0,0,6,2,1,6
16404,-121.16,38.03,28.0,1.4732,156300.0,0,5,3,0,4
16405,-121.2,38.02,44.0,3.3882,125000.0,0,5,3,1,7
16406,-121.18,37.99,31.0,2.4674,130900.0,0,4,3,1,5
16407,-121.17,37.97,28.0,3.6389,130400.0,0,5,3,1,6
16408,-121.23,37.95,32.0,2.7958,59000.0,0,4,3,1,5
16409,-121.19,37.93,27.0,2.1513,99700.0,0,4,2,1,4
16410,-121.23,37.94,20.0,1.125,150000.0,0,3,1,1,5
16411,-121.22,37.93,21.0,4.75,121400.0,0,4,2,0,4
16412,-121.22,37.95,30.0,2.8676,76900.0,0,5,3,1,6
16413,-121.18,37.96,35.0,2.5625,146900.0,0,5,3,1,6
16414,-121.24,37.9,16.0,2.625,137500.0,0,5,3,1,8
16415,-121.26,37.88,42.0,3.1719,158300.0,0,5,2,1,5
16416,-121.28,37.9,28.0,0.9614,55700.0,0,5,2,1,5
16417,-121.27,37.88,43.0,1.6458,83600.0,0,3,2,1,4
16418,-121.27,37.87,34.0,2.9531,104000.0,0,4,2,0,4
16419,-121.31,37.9,38.0,2.9,125000.0,0,5,3,1,5
16420,-121.29,37.89,26.0,5.7485,162500.0,0,5,51,0,5
16421,-121.29,37.87,29.0,2.6563,103100.0,0,4,2,0,4
16422,-121.23,37.87,49.0,3.65,162500.0,0,4,2,0,3
16423,-121.49,37.94,31.0,2.2891,162500.0,0,4,6,1,6
16424,-121.38,37.88,44.0,2.6842,156300.0,0,5,4,1,5
16425,-121.47,38.13,13.0,2.2619,123500.0,0,4,2,1,5
16426,-121.42,38.22,35.0,2.0284,96300.0,0,4,3,1,5
16427,-121.36,38.15,42.0,4.3553,185700.0,0,6,2,1,6
16428,-121.32,38.16,14.0,3.5,240800.0,0,5,2,1,5
16429,-121.32,38.13,5.0,5.5942,186900.0,0,6,2,1,6
16430,-121.35,38.09,32.0,5.5057,147200.0,0,5,3,1,6
16431,-121.32,38.15,5.0,3.9323,130100.0,0,5,3,1,6
16432,-121.23,38.12,22.0,3.95,178100.0,0,6,2,1,6
16433,-121.23,38.11,48.0,3.6312,202800.0,0,6,3,1,8
16434,-121.23,38.09,23.0,6.4562,230000.0,0,6,2,1,7
16435,-121.26,38.09,35.0,2.0625,155000.0,0,5,2,0,4
16436,-121.3,38.09,31.0,2.0694,175000.0,0,6,2,0,6
16437,-121.29,38.07,21.0,3.1917,204500.0,0,5,2,0,5
16438,-121.25,38.07,28.0,3.0592,152800.0,0,4,2,1,5
16439,-121.29,38.14,27.0,3.875,127400.0,0,6,2,0,6
16440,-121.3,38.14,17.0,3.2123,120700.0,0,5,2,0,4
16441,-121.29,38.14,34.0,3.2338,101800.0,0,5,2,1,5
16442,-121.29,38.14,34.0,2.515,110800.0,0,4,2,1,5
16443,-121.29,38.13,31.0,2.3917,113500.0,0,4,2,1,5
16444,-121.3,38.13,27.0,2.8942,116700.0,0,5,2,1,5
16445,-121.3,38.13,23.0,3.2303,131800.0,0,5,2,1,5
16446,-121.29,38.15,23.0,4.8787,175300.0,0,6,3,1,6
16447,-121.28,38.14,37.0,3.3987,99500.0,0,5,2,1,5
16448,-121.27,38.14,33.0,2.2883,86900.0,0,3,2,1,3
16449,-121.27,38.14,40.0,2.125,137500.0,0,3,2,1,4
16450,-121.28,38.14,38.0,4.119,128800.0,0,5,2,0,5
16451,-121.28,38.13,48.0,4.0625,143200.0,0,5,2,0,5
16452,-121.27,38.13,52.0,2.1979,114100.0,0,4,1,1,4
16453,-121.27,38.13,40.0,2.1771,98200.0,0,4,2,1,4
16454,-121.28,38.13,32.0,2.5401,125400.0,0,4,2,0,4
16455,-121.28,38.12,34.0,2.8237,110700.0,0,5,3,1,5
16456,-121.27,38.12,44.0,2.4949,108000.0,0,4,2,1,5
16457,-121.29,38.13,20.0,5.0,154800.0,0,6,2,1,6
16458,-121.3,38.13,26.0,5.0528,153700.0,0,6,2,0,6
16459,-121.29,38.12,18.0,3.9607,132500.0,0,5,2,1,5
16460,-121.3,38.12,11.0,7.6889,229300.0,0,7,2,0,6
16461,-121.3,38.11,5.0,4.196,171700.0,0,5,2,1,5
16462,-121.27,38.11,11.0,2.4482,103000.0,0,3,2,1,4
16463,-121.28,38.11,10.0,3.8825,136800.0,0,5,2,1,5
16464,-121.27,38.11,15.0,3.8672,120100.0,0,5,3,1,5
16465,-121.28,38.1,13.0,2.5556,133100.0,0,4,2,0,4
16466,-121.29,38.1,14.0,3.775,163300.0,0,5,2,1,5
16467,-121.27,38.13,39.0,1.9238,70700.0,0,4,2,0,3
16468,-121.27,38.12,37.0,2.5587,87800.0,0,4,3,1,4
16469,-121.26,38.13,38.0,2.2188,68800.0,0,3,3,1,3
16470,-121.26,38.12,27.0,1.8575,73800.0,0,3,2,1,4
16471,-121.25,38.13,25.0,3.2993,91100.0,0,4,3,1,5
16472,-121.26,38.11,4.0,4.2448,150900.0,0,5,2,1,6
16473,-121.26,38.11,8.0,3.1284,115100.0,0,4,2,1,4
16474,-121.25,38.14,16.0,2.3,133300.0,0,4,1,0,4
16475,-121.26,38.14,10.0,3.5333,116800.0,0,5,2,1,5
16476,-121.27,38.13,35.0,1.75,82900.0,0,3,3,1,4
16477,-121.26,38.13,25.0,2.0875,83100.0,0,3,3,1,3
16478,-121.24,38.22,28.0,3.3929,113000.0,0,5,2,1,5
16479,-121.22,38.16,24.0,3.475,151200.0,0,5,2,1,6
16480,-121.28,38.17,19.0,4.0924,244200.0,0,5,3,1,5
16481,-121.32,38.21,27.0,3.6398,146700.0,0,5,3,1,5
16482,-121.16,38.16,31.0,2.4906,122500.0,0,5,3,1,6
16483,-121.14,38.16,14.0,3.5774,113900.0,0,5,2,1,5
16484,-121.06,38.25,13.0,3.6528,200000.0,0,6,2,0,6
16485,-121.15,38.21,18.0,4.0365,174200.0,0,5,3,1,5
